Location,Kilometers_Driven,Engine,Power,Seats,Price,Mileage(kmpl),Brand,Age,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Model_Frequency
8,36000,1197.0,80.0,5.0,2.5,18.5,10,14.0,False,False,False,True,True,False,False,False,0.041043536058491197
8,24350,1086.0,68.05,5.0,3.0,19.81,10,10.0,False,False,False,True,True,False,True,False,0.0259222333000997
7,28973,1047.0,69.0,5.0,6.64,24.7,27,7.0,True,False,False,False,True,False,False,False,0.0008308408109006315
7,8243,814.0,55.2,5.0,3.21,21.1,10,8.0,False,False,False,True,True,False,False,False,0.010136257892987704
2,131500,1086.0,62.1,5.0,1.55,17.92,10,16.0,False,False,False,True,True,False,True,False,0.01296111665004985
5,60000,1086.0,62.1,5.0,2.59,17.92,10,14.0,False,False,False,True,True,False,False,False,0.01296111665004985
2,100000,2609.0,120.0,5.0,4.0,12.7,17,17.0,True,False,False,False,True,False,True,False,0.010136257892987704
6,48689,1497.0,117.3,5.0,3.87,17.4,9,15.0,False,False,False,True,True,False,False,False,0.0448654037886341
1,45000,1248.0,88.5,5.0,9.75,24.3,18,8.0,True,False,False,False,True,False,False,False,0.0071452309737454305
7,38163,1968.0,174.33,5.0,19.625,17.11,1,6.0,True,False,False,False,False,False,False,False,0.012794948487869724
2,43800,2143.0,203.0,5.0,16.75,14.21,19,14.0,True,False,False,False,False,False,True,False,0.014622798271851114
6,92000,1799.0,130.0,5.0,1.9,13.5,9,18.0,False,False,False,True,True,False,False,False,0.005317381189764041
7,14064,1197.0,81.83,5.0,6.59,18.6,10,8.0,False,False,False,True,True,False,False,False,0.041043536058491197
3,42366,1968.0,174.33,5.0,19.625,15.73,1,8.0,True,False,False,False,False,False,False,False,0.00448654037886341
6,76551,1498.0,98.6,5.0,7.25,25.1,9,11.0,True,False,False,False,True,False,False,False,0.0448654037886341
10,72672,1086.0,68.05,5.0,1.9,19.81,10,17.0,False,False,False,True,True,False,False,False,0.0259222333000997
8,45000,1248.0,74.0,5.0,3.55,25.2,18,10.0,True,False,False,False,True,False,False,False,0.05865736124958458
5,91696,2953.0,153.86,5.0,9.25,11.4,8,13.0,True,False,False,False,False,False,False,False,0.006480558325024925
7,66484,1299.0,70.0,5.0,1.65,13.8,8,16.0,False,False,False,True,True,False,False,False,0.0024925224327018943
3,15456,1995.0,190.0,5.0,19.625,20.68,2,6.0,True,False,False,False,False,False,False,False,0.005317381189764041
9,55000,2143.0,203.0,5.0,16.0,14.21,19,14.0,True,False,False,False,False,False,True,False,0.014622798271851114
7,21112,1196.0,73.0,5.0,5.38,21.139999999999997,18,6.0,False,False,False,False,True,False,False,False,0.0029910269192422734
10,98000,1493.0,97.7,5.0,3.15,16.7,9,14.0,False,False,False,True,True,False,False,False,0.009637753406447324
0,61297,1498.0,98.6,5.0,4.35,25.8,9,11.0,True,False,False,False,True,False,False,False,0.017613825191093387
5,80000,993.0,60.0,5.0,1.2,17.3,18,19.0,False,False,False,True,True,False,True,False,0.004818876703223662
6,59000,1197.0,80.0,5.0,4.1,18.5,10,12.0,False,False,False,True,True,False,True,False,0.041043536058491197
2,131500,2993.0,228.075,5.0,18.75,11.0,2,16.0,True,False,False,False,False,False,False,False,0.003988035892323031
3,60083,1582.0,126.2,5.0,13.78,19.67,10,8.0,True,False,False,False,True,False,False,False,0.015453639082751745
8,85450,1248.0,74.0,5.0,4.0,26.59,18,9.0,True,False,False,False,True,False,False,False,0.05865736124958458
6,88000,1248.0,74.0,5.0,4.33,22.9,18,12.0,True,False,False,False,True,False,False,False,0.05865736124958458
7,81828,1186.0,73.97,5.0,5.43,24.0,10,10.0,True,False,False,False,True,False,False,False,0.0259222333000997
9,18000,1196.0,86.8,5.0,4.9,18.16,8,9.0,False,False,False,True,True,False,False,False,0.016782984380192757
2,15000,2993.0,228.075,5.0,19.625,15.97,2,8.0,True,False,False,False,False,False,False,False,0.003988035892323031
8,34000,2143.0,167.62,5.0,19.625,11.78,19,9.0,True,False,False,False,False,False,False,False,0.01694915254237288
0,46000,1197.0,82.0,5.0,5.1,18.9,10,10.0,False,False,False,True,False,False,False,False,0.0259222333000997
5,48158,1582.0,126.32,5.0,6.7,22.32,10,12.0,True,False,False,False,True,False,False,False,0.02824858757062147
5,93000,2993.0,218.0,5.0,19.625,16.73,2,12.0,True,False,False,False,False,False,False,False,0.011299435028248588
0,71007,1461.0,63.1,5.0,3.9,23.08,22,12.0,True,False,False,False,True,False,False,False,0.005483549351944167
10,63067,1586.0,103.3,5.0,2.7,15.5,18,15.0,False,False,False,True,True,False,True,False,0.006148222000664672
5,70259,1248.0,88.8,5.0,2.95,21.12,27,14.0,True,False,False,False,True,False,False,False,0.0026586905948820204
0,13000,1968.0,140.0,5.0,19.625,16.55,1,10.0,True,False,False,False,False,False,False,False,0.012794948487869724
10,131500,1248.0,75.0,5.0,2.49,17.8,18,16.0,True,False,False,False,True,False,True,False,0.05865736124958458
6,130000,1248.0,74.0,5.0,4.5,25.2,18,10.0,True,False,False,False,True,False,False,False,0.05865736124958458
4,89401,1364.0,87.2,5.0,4.5,21.43,28,14.0,True,False,False,False,True,False,False,False,0.011299435028248588
5,67000,1498.0,98.6,5.0,6.9,27.3,9,10.0,True,False,False,False,True,False,False,False,0.009637753406447324
7,65329,3125.5,228.075,5.0,19.625,7.94,2,15.0,False,False,False,True,False,False,False,False,0.001163177135260884
6,72000,1198.0,73.9,5.0,2.21,16.25,25,15.0,False,False,False,True,True,False,False,False,0.0018278497839813892
6,70000,1242.0,97.7,5.0,0.55,6.499999999999998,6,21.5,False,False,False,True,True,False,False,True,0.00016616816218012627
9,82000,2179.0,187.74,5.0,13.9,12.35,16,14.0,True,False,False,False,False,False,True,False,0.009970089730807577
10,85000,1596.0,101.0,5.0,1.46,15.3,8,15.0,False,False,False,True,True,False,False,False,0.006646726487205052
10,83000,1582.0,126.32,5.0,6.0,19.08,10,13.0,True,False,False,False,False,False,False,False,0.02824858757062147
6,26000,999.0,67.0,5.0,3.0,21.7,24,9.0,False,False,False,True,True,False,False,False,0.006646726487205052
4,27000,1248.0,88.8,5.0,3.5,22.3,27,13.0,True,False,False,False,True,False,False,False,0.006646726487205052
7,37746,1396.0,88.73,5.0,7.59,21.19,10,7.0,True,False,False,False,True,False,False,False,0.041043536058491197
9,63274,1586.0,104.68,5.0,1.99,15.0,18,16.0,False,False,False,True,True,False,True,False,0.006148222000664672
5,25000,799.0,53.3,5.0,3.8,25.17,24,9.0,False,False,False,True,True,False,False,False,0.006646726487205052
1,131500,2498.0,112.0,5.0,4.0,11.68,17,12.0,True,False,False,False,True,False,False,False,0.003489531405782652
1,45010,814.0,55.2,5.0,2.95,21.1,10,12.0,False,False,False,True,True,False,True,False,0.010136257892987704
4,75348,1498.0,98.6,5.0,3.75,25.8,9,12.0,True,False,False,False,True,False,False,False,0.017613825191093387
8,90110,1199.0,73.9,5.0,2.5,22.07,29,15.0,True,False,False,False,True,False,False,False,0.02509139248919907
10,102013,1497.0,118.0,5.0,3.75,17.0,9,14.0,False,False,False,True,True,False,False,False,0.0448654037886341
10,36000,2982.0,168.5,5.0,19.625,12.55,28,10.0,True,False,False,False,False,False,False,False,0.016782984380192757
7,37578,1198.0,86.7,5.0,6.14,18.0,9,8.0,False,False,False,True,True,False,False,False,0.017613825191093387
10,46001,1995.0,143.0,5.0,16.0,20.58,2,10.0,True,False,False,False,False,False,False,False,0.0004985044865403788
5,46559,998.0,67.04,5.0,3.75,23.1,18,11.0,False,False,False,True,False,False,False,False,0.009637753406447324
9,48000,2494.0,100.6,5.0,11.75,12.99,28,10.0,True,False,False,False,True,False,False,False,0.02725157859754071
10,46000,2179.0,187.7,5.0,19.625,16.36,13,12.0,True,False,False,False,False,False,True,False,0.004985044865403789
5,15000,1199.0,88.7,5.0,8.9,17.5,9,8.0,False,False,False,True,True,False,False,False,0.0006646726487205051
2,85000,1995.0,184.0,5.0,10.0,17.05,2,13.0,True,False,False,False,False,False,False,True,0.005317381189764041
9,32000,1598.0,103.5,5.0,5.55,14.3,25,11.0,False,False,False,True,False,False,False,False,0.0078099036224659356
7,60818,1598.0,103.5,5.0,3.59,16.09,29,13.0,False,False,False,True,True,False,False,False,0.017779993353273512
3,35188,1498.0,98.59,5.0,11.13,22.77,8,6.0,True,False,False,False,True,False,False,False,0.006979062811565304
6,110000,2179.0,140.0,5.0,7.2,15.1,17,13.0,True,False,False,False,True,False,False,False,0.01877700232635427
9,61000,1388.0,67.0,5.0,2.98,18.6,8,11.0,True,False,False,False,True,False,False,False,0.006646726487205052
10,75000,1086.0,62.1,5.0,1.7,17.92,10,15.0,False,False,False,True,True,False,True,False,0.01296111665004985
4,55000,2987.0,224.0,5.0,19.625,12.0,19,10.0,True,False,False,False,False,False,False,False,0.0018278497839813892
10,69966,796.0,46.3,5.0,0.95,19.7,18,21.5,False,False,False,True,True,False,False,False,0.02376204719175806
9,42000,1497.0,117.3,5.0,9.25,17.8,9,9.0,False,False,False,True,True,False,False,False,0.0448654037886341
1,48000,2199.0,194.3,5.0,16.25,13.01,10,11.0,True,False,False,False,False,False,False,False,0.002824858757062147
8,35000,2143.0,136.0,5.0,19.625,17.9,19,10.0,True,False,False,False,False,False,False,False,0.0029910269192422734
2,128000,2494.0,102.0,5.0,4.25,12.8,28,20.0,True,False,False,False,True,False,True,False,0.02725157859754071
1,78000,1995.0,181.0,5.0,7.2,16.07,2,17.0,True,False,False,False,False,False,True,False,0.016284479893652375
5,53080,1197.0,85.8,5.0,4.4,18.6,18,14.0,False,False,False,True,True,False,False,False,0.05865736124958458
10,66000,1598.0,103.6,5.0,4.25,15.04,29,14.0,False,False,False,True,True,False,True,False,0.017779993353273512
0,25000,1373.0,93.7,5.0,5.35,16.02,18,13.0,False,False,False,True,True,False,False,False,0.012462612163509471
3,36139,1197.0,82.0,5.0,6.3,18.9,10,9.0,False,False,False,True,False,False,True,False,0.0259222333000997
4,44000,1582.0,126.2,5.0,12.5,19.67,10,8.0,True,False,False,False,True,False,False,False,0.015453639082751745
0,50000,2967.0,228.075,5.0,7.5,16.77,1,17.0,True,False,False,False,False,False,True,False,0.008142239946826188
4,81177,1997.0,140.0,5.0,11.25,16.0,17,9.0,True,False,False,False,True,False,False,False,0.01877700232635427
9,26000,1499.0,110.4,5.0,7.65,16.05,8,9.0,False,False,False,True,False,False,False,False,0.006979062811565304
9,100000,1120.0,71.0,5.0,4.5,24.4,10,9.0,True,False,False,False,True,False,False,False,0.00980392156862745
5,75000,1498.0,103.2,5.0,7.5,21.21,29,11.0,True,False,False,False,False,False,False,False,0.017779993353273512
7,119859,2987.0,210.0,5.0,7.1,13.0,19,21.0,False,False,False,True,False,False,False,False,0.0008308408109006315
9,55980,1197.0,78.9,5.0,2.25,20.36,10,15.0,False,False,False,True,True,False,False,False,0.0259222333000997
5,30000,1968.0,174.33,5.0,19.625,17.11,1,10.0,True,False,False,False,False,False,False,False,0.012794948487869724
10,49700,1396.0,88.76,5.0,4.18,21.9,10,13.0,True,False,False,False,True,False,True,False,0.041043536058491197
2,79000,1396.0,88.7,5.0,6.5,23.5,10,12.0,True,False,False,False,True,False,False,False,0.02824858757062147
4,65100,1497.0,118.0,5.0,3.15,17.0,9,15.0,False,False,False,True,True,False,False,False,0.0448654037886341
10,54161,1248.0,88.5,5.0,7.64,25.47,18,9.0,True,False,False,False,True,False,False,False,0.012462612163509471
5,28619,796.0,46.3,5.0,2.4,19.7,18,14.0,False,False,False,True,True,False,False,False,0.02376204719175806
9,9000,998.0,67.0,5.0,4.25,20.51,18,9.0,False,False,False,True,False,False,False,False,0.02558989697573945
7,42876,1582.0,126.2,5.0,9.31,19.08,10,9.0,True,False,False,False,False,False,False,False,0.02824858757062147
1,64000,796.0,46.3,5.0,2.39,19.7,18,14.0,False,False,False,True,True,False,False,False,0.02376204719175806
7,20488,1598.0,103.5,5.0,7.64,16.09,29,7.0,False,False,False,True,True,False,True,False,0.017779993353273512
4,21000,1197.0,83.1,5.0,6.21,21.4,18,9.0,False,False,False,True,True,False,False,False,0.010468594217347957
6,119203,2179.0,115.0,5.0,16.5,6.499999999999998,16,13.0,True,False,False,False,False,False,False,False,0.009970089730807577
7,55987,1997.0,153.86,5.0,8.22,13.7,9,14.0,False,False,False,True,False,False,False,False,0.00448654037886341
3,72668,2755.0,174.5,5.0,19.625,14.24,28,8.0,True,False,False,False,True,False,False,False,0.016782984380192757
9,32000,1497.0,116.3,5.0,8.5,15.6,9,10.0,False,False,False,True,False,False,False,False,0.0448654037886341
1,3000,3125.5,228.075,5.0,19.625,12.0,19,11.0,False,False,False,True,False,False,True,False,0.0004985044865403788
9,10400,1497.0,117.3,5.0,6.51,17.4,9,10.0,False,False,False,True,True,False,False,False,0.0448654037886341
9,35000,1248.0,74.0,5.0,4.65,22.9,18,12.0,True,False,False,False,True,False,False,False,0.05865736124958458
7,55101,1794.0,138.1,5.0,8.4,14.53,28,12.0,False,False,False,True,False,False,False,False,0.011299435028248588
1,57464,1364.0,67.06,5.0,5.75,23.59,28,11.0,True,False,False,False,True,False,False,False,0.010136257892987704
6,110000,998.0,67.1,5.0,1.11,18.9,18,19.0,False,False,False,True,True,False,False,False,0.02558989697573945
7,17941,1493.0,97.7,5.0,3.93,15.7,6,8.0,False,False,False,True,True,False,False,False,0.0008308408109006315
9,72000,1991.0,184.0,5.0,17.25,12.0,19,11.0,False,False,False,True,False,False,False,False,0.014622798271851114
4,16000,2179.0,187.7,5.0,19.625,16.36,13,13.0,True,False,False,False,False,False,False,False,0.004985044865403789
7,62020,1197.0,80.0,5.0,3.45,17.0,10,14.0,False,False,False,True,True,False,False,False,0.041043536058491197
10,85000,2179.0,147.51,5.0,19.625,12.39,16,11.0,True,False,False,False,False,False,True,False,0.009970089730807577
7,14223,1197.0,81.86,5.0,7.32,18.6,10,7.0,False,False,False,True,True,False,False,False,0.002326354270521768
6,41210,1198.0,86.7,5.0,4.4,18.0,9,11.0,False,False,False,True,True,False,False,False,0.017613825191093387
1,20000,2987.0,165.0,5.0,19.625,6.499999999999998,19,10.0,True,False,False,False,False,False,False,False,0.0038218677301429045
3,18043,796.0,47.3,5.0,4.12,22.74,18,9.0,False,False,False,True,True,False,False,False,0.02376204719175806
2,80000,2755.0,171.5,5.0,19.5,11.36,28,9.0,True,False,False,False,False,False,False,False,0.02725157859754071
5,21000,1197.0,82.0,5.0,6.2,18.9,10,9.0,False,False,False,True,False,False,False,False,0.0259222333000997
1,49000,2993.0,228.075,5.0,19.625,16.55,2,9.0,True,False,False,False,False,False,False,False,0.002326354270521768
5,104000,970.0,97.7,5.0,0.85,15.0,18,21.5,False,False,False,True,True,False,True,False,0.00016616816218012627
2,95000,1197.0,80.0,5.0,2.8,18.5,10,15.0,False,False,False,True,True,False,True,False,0.041043536058491197
10,32000,1197.0,82.0,5.0,4.8,18.9,10,10.0,False,False,False,True,False,False,False,False,0.0259222333000997
10,80000,1493.0,97.7,5.0,0.9,17.0,10,21.5,False,False,False,True,True,False,True,False,0.01296111665004985
5,122800,1498.0,89.75,5.0,5.65,25.01,8,11.0,True,False,False,False,True,False,False,False,0.006646726487205052
0,78000,2148.0,97.7,5.0,14.5,15.0,19,14.0,True,False,False,False,True,False,True,False,0.014622798271851114
0,69000,1248.0,74.0,5.0,5.9,26.59,18,10.0,True,False,False,False,True,False,False,False,0.05865736124958458
10,65000,1364.0,67.04,5.0,5.0,23.59,28,10.0,True,False,False,False,True,False,True,False,0.010136257892987704
0,23000,1197.0,82.0,5.0,4.9,19.1,10,10.0,False,False,False,True,True,False,False,False,0.00980392156862745
0,70000,1799.0,130.0,5.0,4.25,13.5,9,16.0,False,False,False,True,True,False,False,False,0.005317381189764041
2,131500,2494.0,100.6,5.0,10.9,12.99,28,11.0,True,False,False,False,True,False,False,False,0.02725157859754071
4,56000,1495.0,94.0,5.0,2.45,13.2,10,13.0,False,False,False,True,True,False,False,False,0.0029910269192422734
10,30000,796.0,47.3,5.0,2.5,22.74,18,12.0,False,False,False,True,True,False,False,False,0.02376204719175806
8,35000,3125.5,228.075,5.0,19.625,8.1,19,15.0,False,False,False,True,False,False,False,False,0.00016616816218012627
6,92250,1498.0,89.84,5.0,5.75,22.7,8,12.0,True,False,False,False,True,False,True,False,0.008806912595546694
10,40000,1197.0,81.86,5.0,5.0,20.14,10,7.0,False,False,False,True,True,False,False,False,0.00980392156862745
7,96848,1598.0,103.6,5.0,4.62,14.3,25,11.0,False,False,False,True,False,False,False,False,0.0078099036224659356
4,42000,1968.0,174.33,5.0,19.625,15.73,1,9.0,True,False,False,False,False,False,False,False,0.00448654037886341
8,55886,2179.0,140.0,5.0,7.25,16.0,17,12.0,True,False,False,False,True,False,False,False,0.01877700232635427
7,12336,1591.0,121.3,5.0,11.88,17.0,10,6.0,False,False,False,True,True,False,False,False,0.02824858757062147
2,60000,1599.0,103.2,5.0,2.25,13.9,10,16.0,False,False,False,True,True,False,False,True,0.02824858757062147
10,83000,1597.0,92.0,5.0,0.85,14.2,8,21.5,False,False,False,True,True,False,True,False,0.0024925224327018943
10,24000,1198.0,67.04,5.0,4.0,19.69,22,7.0,False,False,False,True,True,False,False,False,0.005483549351944167
10,32198,1198.0,86.8,5.0,5.1,16.5,9,9.0,False,False,False,True,False,False,False,False,0.009970089730807577
5,92247,2494.0,100.6,5.0,12.5,12.99,28,11.0,True,False,False,False,True,False,False,False,0.02725157859754071
2,121311,1498.0,108.5,5.0,2.9,20.64,29,14.0,True,False,False,False,True,False,False,False,0.017779993353273512
3,66296,2179.0,140.0,5.0,15.96,16.0,17,9.0,True,False,False,False,True,False,False,False,0.01877700232635427
9,41000,1197.0,82.0,5.0,5.45,16.9,10,10.0,False,False,False,True,False,False,False,False,0.00980392156862745
7,38681,2198.0,157.7,5.0,19.625,13.5,8,8.0,True,False,False,False,True,False,False,False,0.006480558325024925
7,43761,995.0,62.0,5.0,1.75,18.0,4,17.0,False,False,False,True,True,False,False,False,0.001661681621801263
5,17400,1248.0,88.5,5.0,9.75,24.52,18,8.0,True,False,False,False,True,False,False,False,0.012462612163509471
1,61510,1498.0,98.6,5.0,4.75,25.8,9,12.0,True,False,False,False,True,False,False,False,0.017613825191093387
4,60000,1497.0,117.3,5.0,6.25,17.4,9,11.0,False,False,False,True,True,False,False,False,0.0448654037886341
1,35165,1998.0,112.0,5.0,19.625,23.8,20,11.0,True,False,False,False,False,False,True,False,0.003988035892323031
7,41617,1794.0,138.1,5.0,14.14,14.53,28,9.0,False,False,False,True,False,False,False,False,0.011299435028248588
8,45000,1086.0,97.7,5.0,0.95,17.0,10,20.0,False,False,False,True,True,False,False,False,0.01296111665004985
4,65000,1798.0,157.75,5.0,11.95,13.7,25,11.0,False,False,False,True,False,False,False,False,0.008142239946826188
